store_id,sku_id,snapshot_date,stock_on_hand,reorder_point,safety_stock,last_restock_date
42,1193,2025-10-31,64,20,10,2025-10-24
33,1124,2025-10-31,112,20,10,2025-10-24
11,1003,2025-10-31,94,20,10,2025-10-24
1,1161,2025-10-31,37,20,10,2025-10-24
24,1064,2025-10-31,126,20,10,2025-10-24
27,1138,2025-10-31,22,20,10,2025-10-24
40,1093,2025-10-31,126,20,10,2025-10-24
7,1017,2025-10-31,90,20,10,2025-10-24
34,1167,2025-10-31,86,20,10,2025-10-24
43,1180,2025-10-31,18,20,10,2025-10-24
13,1143,2025-10-31,57,20,10,2025-10-24
27,1145,2025-10-31,89,20,10,2025-10-24
20,1182,2025-10-31,41,20,10,2025-10-24
23,1156,2025-10-31,62,20,10,2025-10-24
24,1187,2025-10-31,74,20,10,2025-10-24
48,1099,2025-10-31,11,20,10,2025-10-24
46,1178,2025-10-31,93,20,10,2025-10-24
3,1058,2025-10-31,102,20,10,2025-10-24
49,1196,2025-10-31,74,20,10,2025-10-24
41,1007,2025-10-31,144,20,10,2025-10-24
17,1046,2025-10-31,26,20,10,2025-10-24
46,1079,2025-10-31,91,20,10,2025-10-24
41,1066,2025-10-31,43,20,10,2025-10-24
31,1019,2025-10-31,66,20,10,2025-10-24
40,1109,2025-10-31,16,20,10,2025-10-24
11,1118,2025-10-31,118,20,10,2025-10-24
6,1121,2025-10-31,138,20,10,2025-10-24
9,1034,2025-10-31,93,20,10,2025-10-24
34,1155,2025-10-31,19,20,10,2025-10-24
44,1199,2025-10-31,129,20,10,2025-10-24
25,1091,2025-10-31,33,20,10,2025-10-24
50,1171,2025-10-31,66,20,10,2025-10-24
40,1112,2025-10-31,16,20,10,2025-10-24
24,1182,2025-10-31,34,20,10,2025-10-24
11,1133,2025-10-31,32,20,10,2025-10-24
45,1078,2025-10-31,20,20,10,2025-10-24
42,1036,2025-10-31,91,20,10,2025-10-24
24,1101,2025-10-31,102,20,10,2025-10-24
8,1104,2025-10-31,90,20,10,2025-10-24
49,1061,2025-10-31,69,20,10,2025-10-24
26,1016,2025-10-31,17,20,10,2025-10-24
41,1033,2025-10-31,62,20,10,2025-10-24
38,1061,2025-10-31,144,20,10,2025-10-24
31,1131,2025-10-31,62,20,10,2025-10-24
4,1185,2025-10-31,85,20,10,2025-10-24
43,1099,2025-10-31,112,20,10,2025-10-24
16,1099,2025-10-31,49,20,10,2025-10-24
46,1045,2025-10-31,71,20,10,2025-10-24
41,1147,2025-10-31,110,20,10,2025-10-24
16,1163,2025-10-31,56,20,10,2025-10-24
37,1085,2025-10-31,144,20,10,2025-10-24
48,1031,2025-10-31,73,20,10,2025-10-24
31,1160,2025-10-31,126,20,10,2025-10-24
29,1133,2025-10-31,126,20,10,2025-10-24
2,1058,2025-10-31,56,20,10,2025-10-24
35,1100,2025-10-31,71,20,10,2025-10-24
20,1197,2025-10-31,110,20,10,2025-10-24
22,1126,2025-10-31,143,20,10,2025-10-24
30,1146,2025-10-31,146,20,10,2025-10-24
35,1133,2025-10-31,115,20,10,2025-10-24
21,1139,2025-10-31,44,20,10,2025-10-24
40,1190,2025-10-31,44,20,10,2025-10-24
35,1156,2025-10-31,36,20,10,2025-10-24
4,1106,2025-10-31,19,20,10,2025-10-24
34,1178,2025-10-31,83,20,10,2025-10-24
45,1033,2025-10-31,46,20,10,2025-10-24
37,1197,2025-10-31,44,20,10,2025-10-24
6,1152,2025-10-31,109,20,10,2025-10-24
16,1060,2025-10-31,101,20,10,2025-10-24
31,1045,2025-10-31,21,20,10,2025-10-24
5,1200,2025-10-31,22,20,10,2025-10-24
31,1097,2025-10-31,30,20,10,2025-10-24
47,1040,2025-10-31,111,20,10,2025-10-24
39,1193,2025-10-31,54,20,10,2025-10-24
39,1190,2025-10-31,61,20,10,2025-10-24
39,1188,2025-10-31,67,20,10,2025-10-24
35,1071,2025-10-31,132,20,10,2025-10-24
44,1025,2025-10-31,134,20,10,2025-10-24
27,1199,2025-10-31,98,20,10,2025-10-24
12,1185,2025-10-31,99,20,10,2025-10-24
3,1183,2025-10-31,140,20,10,2025-10-24
2,1159,2025-10-31,57,20,10,2025-10-24
21,1113,2025-10-31,65,20,10,2025-10-24
25,1032,2025-10-31,116,20,10,2025-10-24
25,1020,2025-10-31,38,20,10,2025-10-24
50,1136,2025-10-31,76,20,10,2025-10-24
41,1200,2025-10-31,128,20,10,2025-10-24
37,1106,2025-10-31,34,20,10,2025-10-24
34,1032,2025-10-31,72,20,10,2025-10-24
40,1018,2025-10-31,128,20,10,2025-10-24
32,1001,2025-10-31,132,20,10,2025-10-24
29,1115,2025-10-31,31,20,10,2025-10-24
4,1136,2025-10-31,146,20,10,2025-10-24
14,1081,2025-10-31,13,20,10,2025-10-24
40,1046,2025-10-31,138,20,10,2025-10-24
19,1121,2025-10-31,100,20,10,2025-10-24
42,1053,2025-10-31,136,20,10,2025-10-24
10,1170,2025-10-31,124,20,10,2025-10-24
37,1069,2025-10-31,73,20,10,2025-10-24
2,1138,2025-10-31,93,20,10,2025-10-24
49,1064,2025-10-31,25,20,10,2025-10-24
23,1185,2025-10-31,93,20,10,2025-10-24
40,1191,2025-10-31,24,20,10,2025-10-24
45,1034,2025-10-31,67,20,10,2025-10-24
35,1200,2025-10-31,84,20,10,2025-10-24
3,1002,2025-10-31,47,20,10,2025-10-24
3,1004,2025-10-31,138,20,10,2025-10-24
48,1091,2025-10-31,58,20,10,2025-10-24
24,1193,2025-10-31,145,20,10,2025-10-24
25,1100,2025-10-31,109,20,10,2025-10-24
33,1158,2025-10-31,37,20,10,2025-10-24
43,1022,2025-10-31,148,20,10,2025-10-24
8,1034,2025-10-31,120,20,10,2025-10-24
40,1063,2025-10-31,29,20,10,2025-10-24
26,1150,2025-10-31,12,20,10,2025-10-24
48,1197,2025-10-31,142,20,10,2025-10-24
32,1115,2025-10-31,101,20,10,2025-10-24
24,1125,2025-10-31,12,20,10,2025-10-24
17,1072,2025-10-31,11,20,10,2025-10-24
4,1072,2025-10-31,36,20,10,2025-10-24
7,1129,2025-10-31,69,20,10,2025-10-24
45,1124,2025-10-31,141,20,10,2025-10-24
31,1168,2025-10-31,120,20,10,2025-10-24
22,1018,2025-10-31,37,20,10,2025-10-24
30,1143,2025-10-31,61,20,10,2025-10-24
41,1156,2025-10-31,115,20,10,2025-10-24
30,1139,2025-10-31,91,20,10,2025-10-24
23,1079,2025-10-31,119,20,10,2025-10-24
8,1156,2025-10-31,49,20,10,2025-10-24
13,1004,2025-10-31,65,20,10,2025-10-24
35,1031,2025-10-31,74,20,10,2025-10-24
37,1061,2025-10-31,94,20,10,2025-10-24
13,1074,2025-10-31,50,20,10,2025-10-24
19,1114,2025-10-31,131,20,10,2025-10-24
42,1169,2025-10-31,79,20,10,2025-10-24
10,1001,2025-10-31,48,20,10,2025-10-24
19,1093,2025-10-31,110,20,10,2025-10-24
5,1082,2025-10-31,86,20,10,2025-10-24
19,1043,2025-10-31,67,20,10,2025-10-24
1,1136,2025-10-31,40,20,10,2025-10-24
25,1137,2025-10-31,23,20,10,2025-10-24
8,1019,2025-10-31,96,20,10,2025-10-24
34,1083,2025-10-31,107,20,10,2025-10-24
18,1010,2025-10-31,72,20,10,2025-10-24
30,1024,2025-10-31,69,20,10,2025-10-24
15,1159,2025-10-31,107,20,10,2025-10-24
19,1083,2025-10-31,87,20,10,2025-10-24
49,1097,2025-10-31,67,20,10,2025-10-24
18,1066,2025-10-31,69,20,10,2025-10-24
49,1147,2025-10-31,94,20,10,2025-10-24
22,1162,2025-10-31,137,20,10,2025-10-24
21,1015,2025-10-31,140,20,10,2025-10-24
16,1160,2025-10-31,135,20,10,2025-10-24
38,1106,2025-10-31,18,20,10,2025-10-24
33,1094,2025-10-31,98,20,10,2025-10-24
13,1045,2025-10-31,26,20,10,2025-10-24
5,1018,2025-10-31,116,20,10,2025-10-24
2,1169,2025-10-31,68,20,10,2025-10-24
6,1090,2025-10-31,104,20,10,2025-10-24
12,1134,2025-10-31,125,20,10,2025-10-24
18,1145,2025-10-31,76,20,10,2025-10-24
35,1027,2025-10-31,22,20,10,2025-10-24
31,1144,2025-10-31,118,20,10,2025-10-24
3,1139,2025-10-31,51,20,10,2025-10-24
13,1186,2025-10-31,37,20,10,2025-10-24
29,1101,2025-10-31,134,20,10,2025-10-24
43,1076,2025-10-31,68,20,10,2025-10-24
9,1182,2025-10-31,72,20,10,2025-10-24
11,1093,2025-10-31,12,20,10,2025-10-24
27,1149,2025-10-31,40,20,10,2025-10-24
10,1150,2025-10-31,148,20,10,2025-10-24
44,1031,2025-10-31,61,20,10,2025-10-24
41,1108,2025-10-31,107,20,10,2025-10-24
33,1015,2025-10-31,18,20,10,2025-10-24
10,1135,2025-10-31,12,20,10,2025-10-24
5,1030,2025-10-31,80,20,10,2025-10-24
6,1101,2025-10-31,132,20,10,2025-10-24
32,1107,2025-10-31,129,20,10,2025-10-24
50,1121,2025-10-31,134,20,10,2025-10-24
9,1120,2025-10-31,107,20,10,2025-10-24
46,1010,2025-10-31,137,20,10,2025-10-24
33,1190,2025-10-31,71,20,10,2025-10-24
31,1146,2025-10-31,114,20,10,2025-10-24
18,1184,2025-10-31,99,20,10,2025-10-24
11,1095,2025-10-31,135,20,10,2025-10-24
44,1005,2025-10-31,93,20,10,2025-10-24
39,1076,2025-10-31,137,20,10,2025-10-24
49,1188,2025-10-31,105,20,10,2025-10-24
41,1021,2025-10-31,117,20,10,2025-10-24
21,1189,2025-10-31,114,20,10,2025-10-24
38,1007,2025-10-31,29,20,10,2025-10-24
43,1004,2025-10-31,140,20,10,2025-10-24
20,1189,2025-10-31,57,20,10,2025-10-24
41,1026,2025-10-31,75,20,10,2025-10-24
1,1041,2025-10-31,112,20,10,2025-10-24
36,1196,2025-10-31,133,20,10,2025-10-24
10,1053,2025-10-31,131,20,10,2025-10-24
41,1049,2025-10-31,98,20,10,2025-10-24
38,1193,2025-10-31,113,20,10,2025-10-24
9,1014,2025-10-31,103,20,10,2025-10-24
23,1174,2025-10-31,58,20,10,2025-10-24
40,1016,2025-10-31,62,20,10,2025-10-24
34,1046,2025-10-31,147,20,10,2025-10-24
38,1194,2025-10-31,128,20,10,2025-10-24
18,1182,2025-10-31,57,20,10,2025-10-24
10,1042,2025-10-31,115,20,10,2025-10-24
47,1058,2025-10-31,107,20,10,2025-10-24
8,1005,2025-10-31,83,20,10,2025-10-24
15,1119,2025-10-31,124,20,10,2025-10-24
21,1010,2025-10-31,44,20,10,2025-10-24
50,1183,2025-10-31,65,20,10,2025-10-24
27,1084,2025-10-31,18,20,10,2025-10-24
37,1108,2025-10-31,117,20,10,2025-10-24
12,1030,2025-10-31,51,20,10,2025-10-24
21,1009,2025-10-31,85,20,10,2025-10-24
14,1085,2025-10-31,16,20,10,2025-10-24
40,1119,2025-10-31,122,20,10,2025-10-24
25,1146,2025-10-31,18,20,10,2025-10-24
36,1015,2025-10-31,37,20,10,2025-10-24
12,1005,2025-10-31,60,20,10,2025-10-24
39,1089,2025-10-31,46,20,10,2025-10-24
50,1117,2025-10-31,18,20,10,2025-10-24
21,1079,2025-10-31,100,20,10,2025-10-24
44,1137,2025-10-31,27,20,10,2025-10-24
20,1164,2025-10-31,130,20,10,2025-10-24
17,1098,2025-10-31,55,20,10,2025-10-24
36,1002,2025-10-31,63,20,10,2025-10-24
30,1138,2025-10-31,87,20,10,2025-10-24
16,1111,2025-10-31,21,20,10,2025-10-24
24,1142,2025-10-31,61,20,10,2025-10-24
22,1159,2025-10-31,146,20,10,2025-10-24
19,1128,2025-10-31,74,20,10,2025-10-24
27,1050,2025-10-31,81,20,10,2025-10-24
18,1005,2025-10-31,16,20,10,2025-10-24
14,1191,2025-10-31,38,20,10,2025-10-24
37,1161,2025-10-31,94,20,10,2025-10-24
26,1100,2025-10-31,73,20,10,2025-10-24
34,1164,2025-10-31,104,20,10,2025-10-24
37,1128,2025-10-31,79,20,10,2025-10-24
28,1118,2025-10-31,51,20,10,2025-10-24
28,1158,2025-10-31,20,20,10,2025-10-24
4,1073,2025-10-31,131,20,10,2025-10-24
14,1128,2025-10-31,94,20,10,2025-10-24
11,1180,2025-10-31,26,20,10,2025-10-24
49,1021,2025-10-31,80,20,10,2025-10-24
32,1142,2025-10-31,123,20,10,2025-10-24
24,1019,2025-10-31,55,20,10,2025-10-24
26,1058,2025-10-31,78,20,10,2025-10-24
11,1146,2025-10-31,64,20,10,2025-10-24
21,1150,2025-10-31,39,20,10,2025-10-24
43,1036,2025-10-31,135,20,10,2025-10-24
37,1016,2025-10-31,108,20,10,2025-10-24
24,1006,2025-10-31,131,20,10,2025-10-24
19,1090,2025-10-31,34,20,10,2025-10-24
22,1088,2025-10-31,52,20,10,2025-10-24
5,1074,2025-10-31,89,20,10,2025-10-24
22,1167,2025-10-31,75,20,10,2025-10-24
8,1073,2025-10-31,113,20,10,2025-10-24
20,1150,2025-10-31,65,20,10,2025-10-24
26,1041,2025-10-31,123,20,10,2025-10-24
16,1161,2025-10-31,92,20,10,2025-10-24
6,1132,2025-10-31,37,20,10,2025-10-24
7,1025,2025-10-31,146,20,10,2025-10-24
36,1029,2025-10-31,20,20,10,2025-10-24
4,1043,2025-10-31,26,20,10,2025-10-24
35,1056,2025-10-31,35,20,10,2025-10-24
8,1087,2025-10-31,77,20,10,2025-10-24
17,1153,2025-10-31,98,20,10,2025-10-24
35,1185,2025-10-31,22,20,10,2025-10-24
14,1011,2025-10-31,116,20,10,2025-10-24
34,1188,2025-10-31,34,20,10,2025-10-24
45,1066,2025-10-31,105,20,10,2025-10-24
34,1059,2025-10-31,61,20,10,2025-10-24
31,1007,2025-10-31,56,20,10,2025-10-24
22,1017,2025-10-31,32,20,10,2025-10-24
47,1198,2025-10-31,137,20,10,2025-10-24
3,1134,2025-10-31,70,20,10,2025-10-24
41,1128,2025-10-31,106,20,10,2025-10-24
37,1052,2025-10-31,102,20,10,2025-10-24
35,1006,2025-10-31,94,20,10,2025-10-24
13,1115,2025-10-31,89,20,10,2025-10-24
46,1146,2025-10-31,149,20,10,2025-10-24
32,1026,2025-10-31,97,20,10,2025-10-24
47,1197,2025-10-31,31,20,10,2025-10-24
6,1144,2025-10-31,51,20,10,2025-10-24
5,1065,2025-10-31,84,20,10,2025-10-24
26,1106,2025-10-31,54,20,10,2025-10-24
50,1139,2025-10-31,16,20,10,2025-10-24
8,1193,2025-10-31,31,20,10,2025-10-24
45,1061,2025-10-31,119,20,10,2025-10-24
18,1089,2025-10-31,125,20,10,2025-10-24
13,1037,2025-10-31,53,20,10,2025-10-24
9,1091,2025-10-31,26,20,10,2025-10-24
20,1014,2025-10-31,22,20,10,2025-10-24
18,1062,2025-10-31,51,20,10,2025-10-24
14,1114,2025-10-31,72,20,10,2025-10-24
41,1126,2025-10-31,87,20,10,2025-10-24
28,1044,2025-10-31,142,20,10,2025-10-24
42,1159,2025-10-31,144,20,10,2025-10-24
32,1153,2025-10-31,89,20,10,2025-10-24
2,1053,2025-10-31,144,20,10,2025-10-24
7,1124,2025-10-31,63,20,10,2025-10-24
40,1136,2025-10-31,49,20,10,2025-10-24
25,1196,2025-10-31,114,20,10,2025-10-24
36,1118,2025-10-31,140,20,10,2025-10-24
40,1047,2025-10-31,33,20,10,2025-10-24
6,1154,2025-10-31,135,20,10,2025-10-24
7,1172,2025-10-31,141,20,10,2025-10-24
32,1191,2025-10-31,139,20,10,2025-10-24
22,1059,2025-10-31,38,20,10,2025-10-24
27,1098,2025-10-31,82,20,10,2025-10-24
1,1107,2025-10-31,57,20,10,2025-10-24
7,1066,2025-10-31,41,20,10,2025-10-24
18,1063,2025-10-31,21,20,10,2025-10-24
11,1069,2025-10-31,31,20,10,2025-10-24
43,1128,2025-10-31,44,20,10,2025-10-24
19,1017,2025-10-31,126,20,10,2025-10-24
12,1059,2025-10-31,131,20,10,2025-10-24
30,1190,2025-10-31,119,20,10,2025-10-24
11,1200,2025-10-31,128,20,10,2025-10-24
19,1012,2025-10-31,95,20,10,2025-10-24
6,1001,2025-10-31,49,20,10,2025-10-24
48,1180,2025-10-31,35,20,10,2025-10-24
16,1063,2025-10-31,139,20,10,2025-10-24
32,1038,2025-10-31,96,20,10,2025-10-24
33,1092,2025-10-31,36,20,10,2025-10-24
18,1128,2025-10-31,18,20,10,2025-10-24
27,1004,2025-10-31,85,20,10,2025-10-24
17,1100,2025-10-31,102,20,10,2025-10-24
47,1030,2025-10-31,128,20,10,2025-10-24
7,1005,2025-10-31,55,20,10,2025-10-24
17,1086,2025-10-31,83,20,10,2025-10-24
9,1175,2025-10-31,34,20,10,2025-10-24
2,1092,2025-10-31,56,20,10,2025-10-24
10,1121,2025-10-31,53,20,10,2025-10-24
34,1093,2025-10-31,81,20,10,2025-10-24
23,1041,2025-10-31,40,20,10,2025-10-24
7,1008,2025-10-31,26,20,10,2025-10-24
43,1034,2025-10-31,17,20,10,2025-10-24
13,1048,2025-10-31,37,20,10,2025-10-24
23,1127,2025-10-31,63,20,10,2025-10-24
24,1133,2025-10-31,110,20,10,2025-10-24
40,1068,2025-10-31,21,20,10,2025-10-24
27,1133,2025-10-31,109,20,10,2025-10-24
42,1052,2025-10-31,46,20,10,2025-10-24
28,1197,2025-10-31,90,20,10,2025-10-24
10,1093,2025-10-31,70,20,10,2025-10-24
21,1164,2025-10-31,138,20,10,2025-10-24
37,1047,2025-10-31,81,20,10,2025-10-24
50,1087,2025-10-31,29,20,10,2025-10-24
19,1056,2025-10-31,97,20,10,2025-10-24
17,1084,2025-10-31,27,20,10,2025-10-24
34,1077,2025-10-31,30,20,10,2025-10-24
3,1196,2025-10-31,73,20,10,2025-10-24
40,1067,2025-10-31,54,20,10,2025-10-24
1,1167,2025-10-31,130,20,10,2025-10-24
21,1142,2025-10-31,107,20,10,2025-10-24
4,1189,2025-10-31,66,20,10,2025-10-24
14,1184,2025-10-31,116,20,10,2025-10-24
50,1098,2025-10-31,23,20,10,2025-10-24
49,1002,2025-10-31,140,20,10,2025-10-24
31,1075,2025-10-31,131,20,10,2025-10-24
43,1017,2025-10-31,35,20,10,2025-10-24
15,1078,2025-10-31,123,20,10,2025-10-24
16,1133,2025-10-31,134,20,10,2025-10-24
17,1091,2025-10-31,114,20,10,2025-10-24
5,1198,2025-10-31,20,20,10,2025-10-24
47,1107,2025-10-31,140,20,10,2025-10-24
21,1124,2025-10-31,14,20,10,2025-10-24
34,1004,2025-10-31,103,20,10,2025-10-24
19,1133,2025-10-31,36,20,10,2025-10-24
43,1113,2025-10-31,138,20,10,2025-10-24
25,1040,2025-10-31,66,20,10,2025-10-24
38,1174,2025-10-31,122,20,10,2025-10-24
2,1186,2025-10-31,138,20,10,2025-10-24
7,1044,2025-10-31,103,20,10,2025-10-24
36,1095,2025-10-31,62,20,10,2025-10-24
25,1108,2025-10-31,120,20,10,2025-10-24
44,1160,2025-10-31,103,20,10,2025-10-24
35,1131,2025-10-31,66,20,10,2025-10-24
40,1041,2025-10-31,34,20,10,2025-10-24
50,1142,2025-10-31,136,20,10,2025-10-24
41,1163,2025-10-31,138,20,10,2025-10-24
2,1047,2025-10-31,57,20,10,2025-10-24
49,1067,2025-10-31,143,20,10,2025-10-24
34,1016,2025-10-31,50,20,10,2025-10-24
37,1026,2025-10-31,120,20,10,2025-10-24
47,1119,2025-10-31,44,20,10,2025-10-24
30,1134,2025-10-31,116,20,10,2025-10-24
20,1186,2025-10-31,11,20,10,2025-10-24
3,1101,2025-10-31,95,20,10,2025-10-24
5,1062,2025-10-31,136,20,10,2025-10-24
39,1041,2025-10-31,124,20,10,2025-10-24
7,1146,2025-10-31,107,20,10,2025-10-24
7,1058,2025-10-31,138,20,10,2025-10-24
49,1073,2025-10-31,34,20,10,2025-10-24
47,1062,2025-10-31,130,20,10,2025-10-24
6,1010,2025-10-31,131,20,10,2025-10-24
19,1062,2025-10-31,104,20,10,2025-10-24
30,1083,2025-10-31,90,20,10,2025-10-24
30,1034,2025-10-31,49,20,10,2025-10-24
10,1116,2025-10-31,18,20,10,2025-10-24
15,1115,2025-10-31,80,20,10,2025-10-24
23,1004,2025-10-31,141,20,10,2025-10-24
42,1151,2025-10-31,146,20,10,2025-10-24
40,1107,2025-10-31,10,20,10,2025-10-24
7,1168,2025-10-31,137,20,10,2025-10-24
16,1102,2025-10-31,133,20,10,2025-10-24
17,1045,2025-10-31,21,20,10,2025-10-24
42,1200,2025-10-31,79,20,10,2025-10-24
46,1173,2025-10-31,147,20,10,2025-10-24
14,1004,2025-10-31,73,20,10,2025-10-24
50,1159,2025-10-31,25,20,10,2025-10-24
26,1164,2025-10-31,18,20,10,2025-10-24
48,1097,2025-10-31,122,20,10,2025-10-24
32,1175,2025-10-31,16,20,10,2025-10-24
8,1093,2025-10-31,16,20,10,2025-10-24
41,1186,2025-10-31,30,20,10,2025-10-24
9,1148,2025-10-31,76,20,10,2025-10-24
36,1163,2025-10-31,43,20,10,2025-10-24
25,1165,2025-10-31,17,20,10,2025-10-24
28,1200,2025-10-31,101,20,10,2025-10-24
49,1019,2025-10-31,135,20,10,2025-10-24
42,1168,2025-10-31,52,20,10,2025-10-24
3,1181,2025-10-31,125,20,10,2025-10-24
16,1122,2025-10-31,99,20,10,2025-10-24
27,1029,2025-10-31,55,20,10,2025-10-24
27,1117,2025-10-31,78,20,10,2025-10-24
44,1012,2025-10-31,71,20,10,2025-10-24
37,1014,2025-10-31,27,20,10,2025-10-24
4,1126,2025-10-31,61,20,10,2025-10-24
9,1019,2025-10-31,136,20,10,2025-10-24
28,1073,2025-10-31,69,20,10,2025-10-24
40,1080,2025-10-31,84,20,10,2025-10-24
26,1198,2025-10-31,93,20,10,2025-10-24
28,1176,2025-10-31,73,20,10,2025-10-24
13,1067,2025-10-31,110,20,10,2025-10-24
22,1033,2025-10-31,18,20,10,2025-10-24
26,1157,2025-10-31,147,20,10,2025-10-24
3,1169,2025-10-31,64,20,10,2025-10-24
10,1145,2025-10-31,12,20,10,2025-10-24
41,1081,2025-10-31,147,20,10,2025-10-24
25,1093,2025-10-31,124,20,10,2025-10-24
4,1198,2025-10-31,93,20,10,2025-10-24
27,1022,2025-10-31,89,20,10,2025-10-24
18,1014,2025-10-31,82,20,10,2025-10-24
37,1092,2025-10-31,36,20,10,2025-10-24
50,1096,2025-10-31,145,20,10,2025-10-24
15,1023,2025-10-31,97,20,10,2025-10-24
46,1072,2025-10-31,71,20,10,2025-10-24
43,1069,2025-10-31,92,20,10,2025-10-24
30,1031,2025-10-31,119,20,10,2025-10-24
34,1041,2025-10-31,53,20,10,2025-10-24
10,1113,2025-10-31,110,20,10,2025-10-24
40,1142,2025-10-31,49,20,10,2025-10-24
11,1037,2025-10-31,41,20,10,2025-10-24
38,1022,2025-10-31,112,20,10,2025-10-24
32,1015,2025-10-31,56,20,10,2025-10-24
15,1158,2025-10-31,85,20,10,2025-10-24
36,1195,2025-10-31,107,20,10,2025-10-24
15,1080,2025-10-31,22,20,10,2025-10-24
13,1008,2025-10-31,146,20,10,2025-10-24
36,1092,2025-10-31,117,20,10,2025-10-24
21,1040,2025-10-31,35,20,10,2025-10-24
39,1141,2025-10-31,94,20,10,2025-10-24
9,1018,2025-10-31,91,20,10,2025-10-24
18,1198,2025-10-31,43,20,10,2025-10-24
5,1146,2025-10-31,63,20,10,2025-10-24
37,1174,2025-10-31,63,20,10,2025-10-24
4,1160,2025-10-31,110,20,10,2025-10-24
39,1033,2025-10-31,56,20,10,2025-10-24
47,1024,2025-10-31,51,20,10,2025-10-24
19,1029,2025-10-31,133,20,10,2025-10-24
50,1112,2025-10-31,28,20,10,2025-10-24
1,1013,2025-10-31,15,20,10,2025-10-24
16,1053,2025-10-31,53,20,10,2025-10-24
12,1037,2025-10-31,118,20,10,2025-10-24
37,1030,2025-10-31,42,20,10,2025-10-24
8,1068,2025-10-31,87,20,10,2025-10-24
40,1060,2025-10-31,139,20,10,2025-10-24
23,1044,2025-10-31,134,20,10,2025-10-24
1,1173,2025-10-31,109,20,10,2025-10-24
31,1161,2025-10-31,97,20,10,2025-10-24
7,1064,2025-10-31,104,20,10,2025-10-24
40,1188,2025-10-31,115,20,10,2025-10-24
34,1009,2025-10-31,33,20,10,2025-10-24
31,1099,2025-10-31,122,20,10,2025-10-24
32,1116,2025-10-31,93,20,10,2025-10-24
10,1084,2025-10-31,33,20,10,2025-10-24
47,1073,2025-10-31,127,20,10,2025-10-24
42,1183,2025-10-31,10,20,10,2025-10-24
11,1063,2025-10-31,131,20,10,2025-10-24
5,1070,2025-10-31,18,20,10,2025-10-24
7,1088,2025-10-31,50,20,10,2025-10-24
45,1140,2025-10-31,18,20,10,2025-10-24
28,1067,2025-10-31,146,20,10,2025-10-24
13,1003,2025-10-31,13,20,10,2025-10-24
3,1026,2025-10-31,80,20,10,2025-10-24
29,1108,2025-10-31,69,20,10,2025-10-24
3,1171,2025-10-31,28,20,10,2025-10-24
36,1162,2025-10-31,62,20,10,2025-10-24
33,1088,2025-10-31,108,20,10,2025-10-24
40,1010,2025-10-31,141,20,10,2025-10-24
33,1095,2025-10-31,127,20,10,2025-10-24
43,1002,2025-10-31,88,20,10,2025-10-24
29,1060,2025-10-31,36,20,10,2025-10-24
48,1125,2025-10-31,15,20,10,2025-10-24
11,1098,2025-10-31,47,20,10,2025-10-24
15,1172,2025-10-31,27,20,10,2025-10-24
13,1001,2025-10-31,109,20,10,2025-10-24
22,1015,2025-10-31,35,20,10,2025-10-24
33,1010,2025-10-31,90,20,10,2025-10-24
8,1154,2025-10-31,135,20,10,2025-10-24
47,1029,2025-10-31,38,20,10,2025-10-24
50,1186,2025-10-31,115,20,10,2025-10-24
20,1087,2025-10-31,146,20,10,2025-10-24
34,1141,2025-10-31,97,20,10,2025-10-24
40,1165,2025-10-31,44,20,10,2025-10-24
21,1039,2025-10-31,32,20,10,2025-10-24
35,1170,2025-10-31,117,20,10,2025-10-24
1,1138,2025-10-31,145,20,10,2025-10-24
28,1084,2025-10-31,36,20,10,2025-10-24
38,1071,2025-10-31,76,20,10,2025-10-24
13,1170,2025-10-31,10,20,10,2025-10-24
27,1079,2025-10-31,24,20,10,2025-10-24
24,1108,2025-10-31,123,20,10,2025-10-24
10,1177,2025-10-31,76,20,10,2025-10-24
48,1192,2025-10-31,56,20,10,2025-10-24
12,1178,2025-10-31,86,20,10,2025-10-24
4,1173,2025-10-31,146,20,10,2025-10-24
35,1107,2025-10-31,47,20,10,2025-10-24
23,1128,2025-10-31,99,20,10,2025-10-24
26,1049,2025-10-31,91,20,10,2025-10-24
21,1114,2025-10-31,32,20,10,2025-10-24
8,1133,2025-10-31,16,20,10,2025-10-24
2,1171,2025-10-31,81,20,10,2025-10-24
37,1190,2025-10-31,21,20,10,2025-10-24
25,1098,2025-10-31,22,20,10,2025-10-24
18,1027,2025-10-31,44,20,10,2025-10-24
11,1042,2025-10-31,137,20,10,2025-10-24
34,1092,2025-10-31,83,20,10,2025-10-24
19,1026,2025-10-31,77,20,10,2025-10-24
24,1137,2025-10-31,33,20,10,2025-10-24
43,1195,2025-10-31,27,20,10,2025-10-24
13,1103,2025-10-31,14,20,10,2025-10-24
7,1059,2025-10-31,10,20,10,2025-10-24
42,1120,2025-10-31,134,20,10,2025-10-24
44,1112,2025-10-31,116,20,10,2025-10-24
33,1035,2025-10-31,104,20,10,2025-10-24
47,1077,2025-10-31,141,20,10,2025-10-24
47,1117,2025-10-31,120,20,10,2025-10-24
12,1077,2025-10-31,111,20,10,2025-10-24
17,1188,2025-10-31,58,20,10,2025-10-24
43,1163,2025-10-31,99,20,10,2025-10-24
5,1050,2025-10-31,23,20,10,2025-10-24
46,1038,2025-10-31,114,20,10,2025-10-24
40,1153,2025-10-31,149,20,10,2025-10-24
49,1031,2025-10-31,50,20,10,2025-10-24
